motif	ntarget_hits	nrandom_hits	Posison.Test	max.class	max.FC	Poison.Test.P.value	Q1	Median	Q3	IQR	Outlier	max.peak	peak.IQR.ratio	peak.Test
FEV_1.motif	552	571	Not-Overlapped	NA	NA	0.99894970026889	NA	NA	NA	NA	NA	NA	NA	NA
FEZF1_1.motif	125	108	Not-Overlapped	NA	NA	0.180839589296703	NA	NA	NA	NA	NA	NA	NA	NA
FIGLA_1.motif	9487	10176	Not-Overlapped	NA	NA	0.999999280140394	NA	NA	NA	NA	NA	NA	NA	NA
FIZ1_1.motif	166	163	Not-Overlapped	NA	NA	0.584508763496262	NA	NA	NA	NA	NA	NA	NA	NA
FIZ1_2.motif	45669	43928	Not-Overlapped	NA	NA	0.00927893368909533	NA	NA	NA	NA	NA	NA	NA	NA
FIZ1_3.motif	17915	17622	Not-Overlapped	NA	NA	0.00262911801369182	NA	NA	NA	NA	NA	NA	NA	NA
FIZ1_4.motif	888	961	Not-Overlapped	NA	NA	0.999564804851444	NA	NA	NA	NA	NA	NA	NA	NA
FLI1_1.motif	784	848	Not-Overlapped	NA	NA	0.916231997744444	NA	NA	NA	NA	NA	NA	NA	NA
FLI1_2.motif	0	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
FOS_1.motif	1122	1140	Not-Overlapped	NA	NA	0.231954883267646	NA	NA	NA	NA	NA	NA	NA	NA
FOSB_1.motif	568	591	Not-Overlapped	NA	NA	0.315710545055838	NA	NA	NA	NA	NA	NA	NA	NA
FOSL1_1.motif	967	990	Not-Overlapped	NA	NA	0.122446574592554	NA	NA	NA	NA	NA	NA	NA	NA
FOSL2_1.motif	1213	1247	Not-Overlapped	NA	NA	0.104451212362145	NA	NA	NA	NA	NA	NA	NA	NA
FOXA1_1.motif	1319	1170	Not-Overlapped	NA	NA	0.47373528092074	NA	NA	NA	NA	NA	NA	NA	NA
FOXA2_1.motif	213	166	Not-Overlapped	NA	NA	0.656347127392444	NA	NA	NA	NA	NA	NA	NA	NA
FOXA3_1.motif	2639	2447	Not-Overlapped	NA	NA	0.812613307062881	NA	NA	NA	NA	NA	NA	NA	NA
FOXB1_3.motif	619	630	Not-Overlapped	NA	NA	0.83987933126574	NA	NA	NA	NA	NA	NA	NA	NA
FOXB2_10.motif	9471	8830	Not-Overlapped	NA	NA	0.00560584857197931	NA	NA	NA	NA	NA	NA	NA	NA
FOXB2_1.motif	14	24	Not-Overlapped	NA	NA	0.330301397071394	NA	NA	NA	NA	NA	NA	NA	NA
FOXB2_2.motif	309	310	Not-Overlapped	NA	NA	0.619995618247888	NA	NA	NA	NA	NA	NA	NA	NA
FOXB2_3.motif	57	47	Not-Overlapped	NA	NA	0.621983403445196	NA	NA	NA	NA	NA	NA	NA	NA
FOXB2_4.motif	3236	3148	Not-Overlapped	NA	NA	0.99937704014754	NA	NA	NA	NA	NA	NA	NA	NA
FOXB2_5.motif	84	73	Not-Overlapped	NA	NA	0.638703387408776	NA	NA	NA	NA	NA	NA	NA	NA
FOXB2_7.motif	7	11	Not-Overlapped	NA	NA	0.298577534075836	NA	NA	NA	NA	NA	NA	NA	NA
FOXC1_1.motif	151	147	Not-Overlapped	NA	NA	0.0609974471223952	NA	NA	NA	NA	NA	NA	NA	NA
FOXC1_3.motif	114	114	Not-Overlapped	NA	NA	0.825620336627365	NA	NA	NA	NA	NA	NA	NA	NA
FOXC2_2.motif	575	519	Not-Overlapped	NA	NA	0.886558433268898	NA	NA	NA	NA	NA	NA	NA	NA
FOXD1_1.motif	51	63	Not-Overlapped	NA	NA	0.382387605101877	NA	NA	NA	NA	NA	NA	NA	NA
FOXD2_2.motif	2444	2468	Not-Overlapped	NA	NA	0.999804547096252	NA	NA	NA	NA	NA	NA	NA	NA
FOXD3_1.motif	1454	1348	Not-Overlapped	NA	NA	0.00136750518385458	NA	NA	NA	NA	NA	NA	NA	NA
FOXD3_2.motif	442	464	Not-Overlapped	NA	NA	0.961637665253405	NA	NA	NA	NA	NA	NA	NA	NA
FOXD4_1.motif	1682	1676	Not-Overlapped	NA	NA	0.99984943730237	NA	NA	NA	NA	NA	NA	NA	NA
FOXD4L1_1.motif	8336	7914	Not-Overlapped	NA	NA	0.4336239989299	NA	NA	NA	NA	NA	NA	NA	NA
FOXF1_1.motif	2632	2481	Not-Overlapped	NA	NA	0.989998122011771	NA	NA	NA	NA	NA	NA	NA	NA
FOXF2_1.motif	239	255	Not-Overlapped	NA	NA	0.813690616835838	NA	NA	NA	NA	NA	NA	NA	NA
FOXG1_1.motif	1682	1676	Not-Overlapped	NA	NA	0.99984943730237	NA	NA	NA	NA	NA	NA	NA	NA
FOXG1_3.motif	18	22	Not-Overlapped	NA	NA	0.330301397071394	NA	NA	NA	NA	NA	NA	NA	NA
FOXH1_1.motif	1211	1206	Not-Overlapped	NA	NA	0.482338130665895	NA	NA	NA	NA	NA	NA	NA	NA
FOXI1_1.motif	2636	2528	Not-Overlapped	NA	NA	0.0562997452612184	NA	NA	NA	NA	NA	NA	NA	NA
FOXI1_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
FOXJ2_1.motif	27872	26483	Not-Overlapped	NA	NA	0.0622325427392991	NA	NA	NA	NA	NA	NA	NA	NA
FOXJ2_4.motif	30	24	Not-Overlapped	NA	NA	0.330301397071394	NA	NA	NA	NA	NA	NA	NA	NA
FOXJ3_1.motif	46	50	Not-Overlapped	NA	NA	0.429660353914009	NA	NA	NA	NA	NA	NA	NA	NA
FOXJ3_2.motif	35	43	Not-Overlapped	NA	NA	0.385753456433745	NA	NA	NA	NA	NA	NA	NA	NA
FOXK1_1.motif	4228	4317	Not-Overlapped	NA	NA	0.999936952982868	NA	NA	NA	NA	NA	NA	NA	NA
FOXK1_2.motif	41	48	Not-Overlapped	NA	NA	0.391714132055581	NA	NA	NA	NA	NA	NA	NA	NA
FOXL1_1.motif	17247	18338	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
FOXL1_2.motif	1221	1132	Not-Overlapped	NA	NA	0.717550879422711	NA	NA	NA	NA	NA	NA	NA	NA
FOXM1_1.motif	1383	1415	Not-Overlapped	NA	NA	0.073929479972126	NA	NA	NA	NA	NA	NA	NA	NA
FOXO1_1.motif	304	310	Not-Overlapped	NA	NA	0.774241501843163	NA	NA	NA	NA	NA	NA	NA	NA
FOXO1_3.motif	32	20	Not-Overlapped	NA	NA	0.320292263826806	NA	NA	NA	NA	NA	NA	NA	NA
FOXO3_1.motif	334	339	Not-Overlapped	NA	NA	0.917947824634284	NA	NA	NA	NA	NA	NA	NA	NA
FOXO3_3.motif	112	127	Not-Overlapped	NA	NA	0.484327252547298	NA	NA	NA	NA	NA	NA	NA	NA
FOXO4_1.motif	724	657	Not-Overlapped	NA	NA	0.562681845156666	NA	NA	NA	NA	NA	NA	NA	NA
FOXO4_3.motif	30	22	Not-Overlapped	NA	NA	0.326223602045821	NA	NA	NA	NA	NA	NA	NA	NA
FOXO6_1.motif	66	89	Not-Overlapped	NA	NA	0.556297089804453	NA	NA	NA	NA	NA	NA	NA	NA
FOXO6_2.motif	1	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
FOXP1_1.motif	850	889	Not-Overlapped	NA	NA	0.723782654272168	NA	NA	NA	NA	NA	NA	NA	NA
FOXP2_1.motif	1682	1676	Not-Overlapped	NA	NA	0.99984943730237	NA	NA	NA	NA	NA	NA	NA	NA
FOXP3_1.motif	2400	2392	Not-Overlapped	NA	NA	0.983595211502762	NA	NA	NA	NA	NA	NA	NA	NA
FOXP4_1.motif	1460	1404	Not-Overlapped	NA	NA	0.877954811644497	NA	NA	NA	NA	NA	NA	NA	NA
FOXP4_2.motif	11998	11425	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
FOXQ1_1.motif	460	410	Not-Overlapped	NA	NA	0.745434052149067	NA	NA	NA	NA	NA	NA	NA	NA
FUBP1_1.motif	1711	1605	Not-Overlapped	NA	NA	0.143068987690562	NA	NA	NA	NA	NA	NA	NA	NA
GABPA_1.motif	123	121	Not-Overlapped	NA	NA	0.836191227699846	NA	NA	NA	NA	NA	NA	NA	NA
GATA1_1.motif	855	732	Not-Overlapped	NA	NA	0.000379510237340089	NA	NA	NA	NA	NA	NA	NA	NA
GATA2_1.motif	21	20	Not-Overlapped	NA	NA	0.328249835598901	NA	NA	NA	NA	NA	NA	NA	NA
GATA3_2.motif	5163	4743	Overlapped	0	2.73529411764706	4.45337938105946e-15	-0.00245596664466635	0.00466510107406272	0.0104938481764862	0.0129498148211526	0.0493432926399439	0.0621942870220085	3.99236896894259	significant
GATA3_4.motif	337	400	Not-Overlapped	NA	NA	0.446489185942041	NA	NA	NA	NA	NA	NA	NA	NA
GATA4_1.motif	4117	3729	Overlapped	50	2.56666666666667	4.35630497319223e-11	-0.00201474631761213	0.00299344582570939	0.00953853762407394	0.0115532839416861	0.0441983894491321	0.0499269744580865	3.49584040675091	significant
GATA5_1.motif	371	334	Not-Overlapped	NA	NA	0.0200452387293724	NA	NA	NA	NA	NA	NA	NA	NA
GATA6_1.motif	19709	19012	Overlapped	0	1.9765625	1.33385631670203e-20	-0.00929750490148191	0.00682432267485119	0.0187842879494071	0.028081792850889	0.103029666502074	0.132850271994804	4.06191957369225	significant
GBX1_1.motif	13485	12824	Not-Overlapped	NA	NA	0.000115687204634916	NA	NA	NA	NA	NA	NA	NA	NA
GBX2_1.motif	4936	4711	Not-Overlapped	NA	NA	0.00149826136918916	NA	NA	NA	NA	NA	NA	NA	NA
GCM1_1.motif	18	35	Not-Overlapped	NA	NA	0.364470507113262	NA	NA	NA	NA	NA	NA	NA	NA
GCM2_1.motif	184	198	Not-Overlapped	NA	NA	0.60978599237708	NA	NA	NA	NA	NA	NA	NA	NA
GFI1_1.motif	2295	2228	Not-Overlapped	NA	NA	0.997234418931501	NA	NA	NA	NA	NA	NA	NA	NA
GFI1B_1.motif	524	549	Not-Overlapped	NA	NA	0.0824328277499794	NA	NA	NA	NA	NA	NA	NA	NA
GLI1_1.motif	493	589	Not-Overlapped	NA	NA	0.249004883606962	NA	NA	NA	NA	NA	NA	NA	NA
GLI2_1.motif	18	25	Not-Overlapped	NA	NA	0.340956280847891	NA	NA	NA	NA	NA	NA	NA	NA
GLI3_1.motif	53	77	Not-Overlapped	NA	NA	0.365006350324519	NA	NA	NA	NA	NA	NA	NA	NA
GLI4_1.motif	1	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
GLIS1_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
GLIS2_1.motif	1	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
GLIS3_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
GMEB1_1.motif	16234	17213	Not-Overlapped	NA	NA	0.741361095883178	NA	NA	NA	NA	NA	NA	NA	NA
GMEB2_1.motif	262	296	Not-Overlapped	NA	NA	0.155366826335542	NA	NA	NA	NA	NA	NA	NA	NA
GRHL1_2.motif	74	102	Not-Overlapped	NA	NA	0.88491903483817	NA	NA	NA	NA	NA	NA	NA	NA
GSC_1.motif	3541	3624	Not-Overlapped	NA	NA	0.16136109754539	NA	NA	NA	NA	NA	NA	NA	NA
GSC2_1.motif	3541	3624	Not-Overlapped	NA	NA	0.16136109754539	NA	NA	NA	NA	NA	NA	NA	NA
GSX1_1.motif	17640	16667	Overlapped	0	1.63013698630137	9.69892765624425e-06	-0.00353694954236268	0.0124071115104616	0.026079835835531	0.0296167853778937	0.114930191969212	0.0523561474776741	0.88721011773803	NS
GSX2_1.motif	21567	20584	Overlapped	0	1.57575757575758	3.12528021427967e-06	-0.00255544142336705	0.0128324375404308	0.0294300803567647	0.0319855217801317	0.12538664569716	0.0692204071433491	1.24401055765489	NS
GTF3A_1.motif	82	83	Not-Overlapped	NA	NA	0.821386386183122	NA	NA	NA	NA	NA	NA	NA	NA
GTF3A_2.motif	4002	3863	Not-Overlapped	NA	NA	0.0028645749546635	NA	NA	NA	NA	NA	NA	NA	NA
GZF1_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
HAND1_1.motif	1376	1413	Not-Overlapped	NA	NA	0.999924517358353	NA	NA	NA	NA	NA	NA	NA	NA
HAND2_1.Infer.motif	592	540	Not-Overlapped	NA	NA	0.533375499054756	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_1.motif	1459	1437	Not-Overlapped	NA	NA	0.101632681686282	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_2.motif	2	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_3.motif	3	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_4.motif	995	983	Not-Overlapped	NA	NA	0.903410078814163	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_5.motif	3510	3479	Not-Overlapped	NA	NA	0.945402291635061	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_6.motif	3	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_7.motif	8	10	Not-Overlapped	NA	NA	0.288788106729088	NA	NA	NA	NA	NA	NA	NA	NA
ZNF7_2.motif	5	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF730_1.motif	10	11	Not-Overlapped	NA	NA	0.290374854568259	NA	NA	NA	NA	NA	NA	NA	NA
ZNF730_2.motif	714	705	Not-Overlapped	NA	NA	0.977369190019682	NA	NA	NA	NA	NA	NA	NA	NA
ZNF732_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF735_1.motif	5	7	Not-Overlapped	NA	NA	0.282610821023653	NA	NA	NA	NA	NA	NA	NA	NA
ZNF736_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF737_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF7_3.motif	19720	20884	Not-Overlapped	NA	NA	0.999999995472147	NA	NA	NA	NA	NA	NA	NA	NA
ZNF740_1.motif	503	384	Not-Overlapped	NA	NA	0.595409837468119	NA	NA	NA	NA	NA	NA	NA	NA
ZNF74_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF746_1.motif	2242	2115	Not-Overlapped	NA	NA	0.999383184588465	NA	NA	NA	NA	NA	NA	NA	NA
ZNF749_1.motif	12	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF749_2.motif	170875	168187	Not-Overlapped	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ZNF749_3.motif	844	799	Not-Overlapped	NA	NA	0.253190383657921	NA	NA	NA	NA	NA	NA	NA	NA
ZNF75A_1.motif	71	52	Not-Overlapped	NA	NA	0.80894113790762	NA	NA	NA	NA	NA	NA	NA	NA
ZNF761_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF761_2.motif	68	69	Not-Overlapped	NA	NA	0.47185913867342	NA	NA	NA	NA	NA	NA	NA	NA
ZNF76_1.Infer.motif	6	4	Not-Overlapped	NA	NA	0.273824992390793	NA	NA	NA	NA	NA	NA	NA	NA
ZNF763_1.motif	1540	1649	Not-Overlapped	NA	NA	0.931187462166153	NA	NA	NA	NA	NA	NA	NA	NA
ZNF763_2.motif	6510	6609	Not-Overlapped	NA	NA	0.999992854597102	NA	NA	NA	NA	NA	NA	NA	NA
ZNF764_1.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF765_1.motif	741	708	Not-Overlapped	NA	NA	0.738128486102259	NA	NA	NA	NA	NA	NA	NA	NA
ZNF765_2.motif	10714	11031	Not-Overlapped	NA	NA	0.510671390436966	NA	NA	NA	NA	NA	NA	NA	NA
ZNF766_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF768_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF770_1.motif	35750	34666	Not-Overlapped	NA	NA	0.993272090819267	NA	NA	NA	NA	NA	NA	NA	NA
ZNF770_2.motif	28917	27680	Not-Overlapped	NA	NA	0.999989874630425	NA	NA	NA	NA	NA	NA	NA	NA
ZNF770_3.motif	22504	22199	Not-Overlapped	NA	NA	0.999999999320721	NA	NA	NA	NA	NA	NA	NA	NA
ZNF771_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF77_1.motif	16	14	Not-Overlapped	NA	NA	0.301989848750989	NA	NA	NA	NA	NA	NA	NA	NA
ZNF772_1.motif	28150	28107	Not-Overlapped	NA	NA	0.0969825313706239	NA	NA	NA	NA	NA	NA	NA	NA
ZNF772_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF77_2.motif	16	14	Not-Overlapped	NA	NA	0.301989848750989	NA	NA	NA	NA	NA	NA	NA	NA
ZNF773_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF774_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF775_1.motif	1001	999	Not-Overlapped	NA	NA	0.999480344171074	NA	NA	NA	NA	NA	NA	NA	NA
ZNF775_2.motif	2954	2933	Not-Overlapped	NA	NA	0.99860106265872	NA	NA	NA	NA	NA	NA	NA	NA
ZNF775_3.motif	4571	4581	Not-Overlapped	NA	NA	0.999927283733483	NA	NA	NA	NA	NA	NA	NA	NA
ZNF776_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF777_1.motif	50552	50916	Not-Overlapped	NA	NA	0.000722451619222817	NA	NA	NA	NA	NA	NA	NA	NA
ZNF777_2.motif	6284	6301	Not-Overlapped	NA	NA	0.999999993647953	NA	NA	NA	NA	NA	NA	NA	NA
ZNF778_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF780A_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF780B_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF781_1.motif	3289	3208	Not-Overlapped	NA	NA	0.522547102583063	NA	NA	NA	NA	NA	NA	NA	NA
ZNF782_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF784_1.motif	80	85	Not-Overlapped	NA	NA	0.267671323571314	NA	NA	NA	NA	NA	NA	NA	NA
ZNF785_1.motif	16	11	Not-Overlapped	NA	NA	0.293601241841239	NA	NA	NA	NA	NA	NA	NA	NA
ZNF786_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF787_1.motif	29	20	Not-Overlapped	NA	NA	0.316456428331875	NA	NA	NA	NA	NA	NA	NA	NA
ZNF788_1.motif	159562	157377	Not-Overlapped	NA	NA	0.398302501777917	NA	NA	NA	NA	NA	NA	NA	NA
ZNF788_2.motif	400	376	Not-Overlapped	NA	NA	0.993767804893623	NA	NA	NA	NA	NA	NA	NA	NA
ZNF788_3.motif	25886	25294	Not-Overlapped	NA	NA	0.873012300508688	NA	NA	NA	NA	NA	NA	NA	NA
ZNF789_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF790_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF791_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF79_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF792_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF793_1.motif	8	6	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF799_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF80_1.motif	12452	12328	Not-Overlapped	NA	NA	0.999852462499219	NA	NA	NA	NA	NA	NA	NA	NA
ZNF80_2.motif	11960	12022	Not-Overlapped	NA	NA	0.99994198967572	NA	NA	NA	NA	NA	NA	NA	NA
ZNF805_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF808_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF81_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF812_1.motif	10	6	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ZNF813_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF814_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF816_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF8_1.motif	8	8	Not-Overlapped	NA	NA	0.288788106729088	NA	NA	NA	NA	NA	NA	NA	NA
ZNF823_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF827_1.motif	94040	92473	Not-Overlapped	NA	NA	0.0169235490326579	NA	NA	NA	NA	NA	NA	NA	NA
ZNF827_2.motif	20883	21968	Not-Overlapped	NA	NA	0.999999400232583	NA	NA	NA	NA	NA	NA	NA	NA
ZNF827_3.motif	29544	29051	Not-Overlapped	NA	NA	0.9988195698681	NA	NA	NA	NA	NA	NA	NA	NA
ZNF829_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF83_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF835_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF836_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF836_2.motif	19	15	Not-Overlapped	NA	NA	0.31271138184274	NA	NA	NA	NA	NA	NA	NA	NA
ZNF837_1.motif	12554	13600	Not-Overlapped	NA	NA	0.999987897152984	NA	NA	NA	NA	NA	NA	NA	NA
ZNF837_2.motif	14	11	Not-Overlapped	NA	NA	0.296900132199006	NA	NA	NA	NA	NA	NA	NA	NA
ZNF841_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF841_2.motif	3	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
ZNF84_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF844_1.motif	12	14	Not-Overlapped	NA	NA	0.303725422594385	NA	NA	NA	NA	NA	NA	NA	NA
ZNF845_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF846_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF846_2.motif	9161	9229	Not-Overlapped	NA	NA	0.99999563031219	NA	NA	NA	NA	NA	NA	NA	NA
ZNF85_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF853_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF860_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF878_1.motif	506	524	Not-Overlapped	NA	NA	0.936413024187258	NA	NA	NA	NA	NA	NA	NA	NA
ZNF879_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF880_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF891_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF90_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF91_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF91_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF91_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF92_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF93_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF98_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF99_1.motif	107	91	Not-Overlapped	NA	NA	0.674993352602457	NA	NA	NA	NA	NA	NA	NA	NA
ZNF99_2.motif	3046	3245	Not-Overlapped	NA	NA	0.95516331414916	NA	NA	NA	NA	NA	NA	NA	NA
ZNF99_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF99_6.motif	576	614	Not-Overlapped	NA	NA	0.997708208792209	NA	NA	NA	NA	NA	NA	NA	NA
ZSCAN10_1.Infer.motif	1224	1197	Not-Overlapped	NA	NA	0.531690402352267	NA	NA	NA	NA	NA	NA	NA	NA
ZSCAN1_1.motif	16847	16635	Not-Overlapped	NA	NA	0.0493359118603602	NA	NA	NA	NA	NA	NA	NA	NA
ZSCAN12_1.motif	2	4	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
ZSCAN12_2.motif	6218	6491	Not-Overlapped	NA	NA	0.999985000343801	NA	NA	NA	NA	NA	NA	NA	NA
ZSCAN16_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZSCAN20_1.motif	138	129	Not-Overlapped	NA	NA	0.10456705220982	NA	NA	NA	NA	NA	NA	NA	NA
ZSCAN20_2.motif	2	7	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
ZSCAN21_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
